01001,42.0702056884766,-72.6227416992188
01002,42.3770179748535,-72.5156478881836
01005,42.4096984863281,-72.1083526611328
01007,42.2751045227051,-72.4109497070313
01008,42.1829490661621,-72.9361114501953
01010,42.1165428161621,-72.1884536743164
01011,42.2794227600098,-72.9887619018555
01012,42.3816719055176,-72.8333053588867
01013,42.1620445251465,-72.6079635620117
01020,42.176441192627,-72.5761413574219
01022,42.1966705322266,-72.5586547851563
01026,42.4352951049805,-72.9057693481445
01027,42.2643203735351,-72.6799240112305
01028,42.0672035217285,-72.5055618286133
01030,42.0718193054199,-72.6750793457031
01031,42.3321952819824,-72.1985855102539
01032,42.4662322998047,-72.8440933227539
01033,42.2557029724121,-72.5200042724609
01034,42.0702323913574,-72.9087905883789
01035,42.3606185913086,-72.5715026855469
01036,42.064754486084,-72.4318237304688
01038,42.384391784668,-72.6167373657227
01039,42.3817977905273,-72.7031784057617
01040,42.2020072937012,-72.6261901855469
01050,42.2653007507324,-72.8733444213867
01053,42.3542938232422,-72.7033996582031
01054,42.4682312011719,-72.4993362426758
01056,42.1728248596191,-72.4710083007813
01057,42.101016998291,-72.3196334838867
01060,42.3246612548828,-72.6542434692383
01068,42.3480339050293,-72.0512619018555
01069,42.1762313842773,-72.3287887573242
01070,42.5143928527832,-72.9182891845703
01071,42.1470642089844,-72.8403396606445
01072,42.4819679260254,-72.4213409423828
01073,42.2246971130371,-72.7193832397461
01075,42.2375373840332,-72.5811386108398
01077,42.051097869873,-72.7705917358398
01080,42.1818923950195,-72.3623504638672
01081,42.0627326965332,-72.20458984375
01082,42.2618293762207,-72.2582855224609
01085,42.1294822692871,-72.7543182373047
01089,42.1150665283203,-72.6411056518555
01092,42.2073402404785,-72.2036361694336
01095,42.1245079040527,-72.446418762207
01096,42.4085235595703,-72.7779922485352
01098,42.3842926025391,-72.9314270019531
01103,42.1029014587402,-72.588737487793
01104,42.128849029541,-72.577766418457
01105,42.0999298095703,-72.5783157348633
01106,42.0506591796875,-72.5675964355469
01107,42.1179084777832,-72.6065444946289
01108,42.0853157043457,-72.5584335327148
01109,42.1144561767578,-72.5543518066406
01118,42.0929374694824,-72.5274429321289
01119,42.1247291564941,-72.5121078491211
01128,42.0943984985351,-72.488899230957
01129,42.1222648620605,-72.4876251220703
01151,42.1532249450684,-72.5050506591797
01201,42.4530868530273,-73.2470855712891
01220,42.6223182678223,-73.1172256469727
01222,42.0595512390137,-73.320198059082
01223,42.3593635559082,-73.1203231811524
01225,42.5610580444336,-73.1579666137695
01226,42.4750442504883,-73.1602554321289
01230,42.1959228515625,-73.3606491088867
01235,42.4346046447754,-73.0924301147461
01236,42.2652969360351,-73.3745422363281
01237,42.5419616699219,-73.2487335205078
01238,42.2989921569824,-73.2316970825195
01240,42.3642425537109,-73.2713241577148
01243,42.3479499816895,-73.0062255859375
01245,42.1878471374512,-73.2134552001953
01247,42.6986503601074,-73.109992980957
01253,42.1898803710938,-73.0820922851563
01254,42.3783988952637,-73.3644561767578
01255,42.1094284057617,-73.1162872314453
01256,42.5769653320313,-73.0232772827148
01257,42.1001014709473,-73.3610916137695
01258,42.1011543273926,-73.4565734863281
01259,42.0780143737793,-73.2609329223633
01262,42.3010406494141,-73.322265625
01266,42.3347511291504,-73.3825073242188
01267,42.7088813781738,-73.2036437988281
01270,42.5094947814941,-73.0466079711914
01301,42.6012229919434,-72.6018447875977
01330,42.5232086181641,-72.8109970092773
01331,42.5920639038086,-72.2146453857422
01337,42.6837844848633,-72.5634384155273
01338,42.6151733398438,-72.7641220092773
01339,42.6218032836914,-72.8801651000977
01340,42.6790504455566,-72.7265090942383
01341,42.5138320922851,-72.7024765014648
01342,42.5406341552734,-72.6072311401367
01344,42.6049575805664,-72.4166412353516
01346,42.6853485107422,-72.8391036987305
01349,42.5762062072754,-72.49462890625
01350,42.7238845825195,-72.9601593017578
01351,42.5428657531738,-72.5328369140625
01355,42.5146446228027,-72.3062438964844
01360,42.6887054443359,-72.4509963989258
01364,42.5912322998047,-72.3058700561524
01366,42.4897613525391,-72.1893463134766
01367,42.6952896118164,-72.9257736206055
01370,42.6022033691406,-72.7390594482422
01373,42.4756164550781,-72.6152648925781
01375,42.4539451599121,-72.5675659179688
01376,42.6065216064453,-72.5470123291016
01379,42.5656433105469,-72.4008483886719
01420,42.5795631408691,-71.8031311035156
01430,42.6496124267578,-71.9266586303711
01431,42.6744613647461,-71.8173675537109
01432,42.559139251709,-71.5787658691406
01433,42.5324172973633,-71.6218185424805
01436,42.5935668945313,-72.0646438598633
01440,42.5740509033203,-71.9897994995117
01450,42.6123504638672,-71.5583724975586
01451,42.4985656738281,-71.5752944946289
01452,42.4865379333496,-72.0011596679688
01453,42.5274391174316,-71.7563095092773
01460,42.5401306152344,-71.487663269043
01462,42.5884284973145,-71.7266387939453
01463,42.668888092041,-71.593391418457
01464,42.5586547851563,-71.6464462280273
01468,42.5459747314453,-72.0649719238281
01469,42.6525115966797,-71.6896438598633
01473,42.5483207702637,-71.9095993041992
01474,42.6704025268555,-71.7405700683594
01475,42.6789436340332,-72.0475234985352
01501,42.2055015563965,-71.8391418457031
01503,42.3844375610351,-71.6356353759766
01504,42.0287094116211,-71.5269088745117
01505,42.3377265930176,-71.7310409545898
01506,42.1991424560547,-72.0988845825195
01507,42.1379013061523,-71.9663848876953
01510,42.4181480407715,-71.6828460693359
01515,42.2193069458008,-72.0480804443359
01516,42.0605659484863,-71.7266082763672
01518,42.1227607727051,-72.1177673339844
01519,42.2003707885742,-71.6868515014648
01520,42.341983795166,-71.841423034668
01521,42.0402641296387,-72.1543731689453
01522,42.3755187988281,-71.8705825805664
01523,42.450984954834,-71.6868286132813
01524,42.2370452880859,-71.918830871582
01527,42.19677734375,-71.7644348144531
01529,42.0331001281738,-71.5798110961914
01531,42.3197708129883,-72.1306457519531
01532,42.3182411193848,-71.646369934082
01534,42.1493988037109,-71.656364440918
01535,42.2664566040039,-72.0821304321289
01536,42.2297248840332,-71.7036895751953
01537,42.1654891967773,-71.8859558105469
01540,42.112850189209,-71.8686752319336
01541,42.450813293457,-71.8762435913086
01542,42.1996841430664,-71.9068832397461
01543,42.3761978149414,-71.9489517211914
01545,42.2848014831543,-71.7205047607422
01550,42.075023651123,-72.0353469848633
01560,42.1760406494141,-71.6927261352539
01562,42.2441024780273,-71.9906158447266
01564,42.4353523254395,-71.7751922607422
01566,42.1126174926758,-72.0842361450195
01568,42.1732749938965,-71.6080169677734
01569,42.0744247436523,-71.6328659057617
01570,42.0475730895996,-71.839469909668
01571,42.0488929748535,-71.8932266235352
01581,42.2678909301758,-71.6176071166992
01583,42.3583602905273,-71.783821105957
01585,42.2441368103027,-72.1511383056641
01588,42.1153182983398,-71.6643600463867
01590,42.1405868530273,-71.7484130859375
01602,42.2702522277832,-71.8416748046875
01603,42.2450332641602,-71.8379974365234
01604,42.2540855407715,-71.7746276855469
01605,42.2893905639649,-71.7887954711914
01606,42.3110275268555,-71.7957763671875
01607,42.2302932739258,-71.7938385009766
01608,42.2624244689941,-71.8002624511719
01609,42.2753868103027,-71.8174591064453
01610,42.2491874694824,-71.8107986450195
01611,42.2372856140137,-71.8749694824219
01612,42.3066444396973,-71.9202346801758
01701,42.300666809082,-71.4254837036133
01718,42.5149421691895,-71.4223556518555
01719,42.4868774414063,-71.5182266235352
01720,42.4750747680664,-71.4482574462891
01721,42.2539100646973,-71.4583435058594
01730,42.4842872619629,-71.2767944335938
01740,42.4365234375,-71.6075897216797
01741,42.5285606384277,-71.3518905639648
01742,42.4566993713379,-71.3747406005859
01745,42.2932205200195,-71.5022583007813
01746,42.2026405334473,-71.4360580444336
01747,42.1267967224121,-71.53759765625
01748,42.2190475463867,-71.5301742553711
01749,42.3917961120605,-71.5608978271484
01752,42.3508605957031,-71.5433578491211
01754,42.4321174621582,-71.4549713134766
01756,42.0967445373535,-71.5498809814453
01757,42.1511421203613,-71.5274047851563
01760,42.2874755859375,-71.3574066162109
01770,42.2330894470215,-71.3787155151367
01772,42.2939186096191,-71.5319976806641
01773,42.4217224121094,-71.313720703125
01775,42.4307861328125,-71.515022277832
01776,42.3836555480957,-71.4281616210938
01778,42.3486289978027,-71.3587799072266
01801,42.4828948974609,-71.1574020385742
01803,42.5089416503906,-71.200439453125
01810,42.6495590209961,-71.1564788818359
01821,42.551872253418,-71.2517547607422
01824,42.5935592651367,-71.3575210571289
01826,42.6764221191406,-71.3185882568359
01827,42.6739158630371,-71.4952011108398
01830,42.7856063842773,-71.0720596313477
01832,42.7791557312012,-71.1095199584961
01833,42.7280654907227,-70.9822387695313
01834,42.7530288696289,-71.0270156860352
01835,42.7585983276367,-71.0854873657227
01840,42.7079582214355,-71.1638107299805
01841,42.7115440368652,-71.1669998168945
01843,42.6910514831543,-71.1605072021484
01844,42.7280197143555,-71.1810302734375
01845,42.6825828552246,-71.109001159668
01850,42.6560363769531,-71.3050765991211
01851,42.6315498352051,-71.3328857421875
01852,42.6344146728516,-71.2983322143555
01854,42.6492538452149,-71.3354644775391
01860,42.8346290588379,-71.0046615600586
01862,42.5756950378418,-71.2902145385742
01863,42.6347351074219,-71.3908309936523
01864,42.5818977355957,-71.0947113037109
01867,42.5279846191406,-71.1090240478516
01876,42.6028289794922,-71.2232208251953
01879,42.6723823547363,-71.4157638549805
01880,42.5008850097656,-71.068473815918
01886,42.589958190918,-71.4381408691406
01887,42.5581436157227,-71.1723022460938
01890,42.4530296325684,-71.1440734863281
01901,42.46337890625,-70.9455184936523
01902,42.4698143005371,-70.9419860839844
01904,42.4874534606934,-70.9627990722656
01905,42.4645309448242,-70.9738235473633
01906,42.4633445739746,-71.0110931396484
01907,42.474609375,-70.9097747802734
01908,42.426097869873,-70.9277420043945
01913,42.8558807373047,-70.9366836547852
01915,42.5608253479004,-70.8759384155273
01921,42.6797180175781,-71.0113754272461
01922,42.7567901611328,-70.9350509643555
01923,42.5694007873535,-70.9424591064453
01929,42.6286277770996,-70.7827911376953
01930,42.6208343505859,-70.6721496582031
01938,42.6808776855469,-70.8493499755859
01940,42.5327110290527,-71.0338745117188
01944,42.5796318054199,-70.7674331665039
01945,42.4984321594238,-70.8652877807617
01949,42.5941848754883,-71.0130004882813
01950,42.8129653930664,-70.8846664428711
01951,42.7834739685059,-70.8473739624023
01952,42.8506774902344,-70.8588256835938
01960,42.5325775146484,-70.9611968994141
01966,42.6579742431641,-70.6194229125977
01969,42.713752746582,-70.9069595336914
01970,42.5151138305664,-70.9003448486328
01982,42.6184768676758,-70.8561325073242
01983,42.641544342041,-70.948844909668
01984,42.6016616821289,-70.8786239624023
01985,42.794864654541,-70.9778137207031
02019,42.0745735168457,-71.4768295288086
02021,42.1644554138184,-71.1355361938477
02025,42.2394828796387,-70.8127899169922
02026,42.2436866760254,-71.1637420654297
02030,42.2362327575684,-71.2853622436523
02032,42.1532402038574,-71.217903137207
02035,42.0649375915527,-71.2441253662109
02038,42.0934715270996,-71.4057846069336
02043,42.2244834899902,-70.8910522460938
02045,42.2853469848633,-70.8754425048828
02048,42.0212364196777,-71.2177734375
02050,42.1061782836914,-70.6993103027344
02052,42.1845245361328,-71.3048095703125
02053,42.1513633728027,-71.4217147827148
02054,42.1669387817383,-71.3606948852539
02056,42.1177444458008,-71.3269348144531
02061,42.1595726013184,-70.8217163085938
02062,42.1868438720703,-71.2033157348633
02066,42.2032356262207,-70.7524795532227
02067,42.1093864440918,-71.1758728027344
02071,42.0992012023926,-71.2752380371094
02072,42.1252784729004,-71.1073532104492
02081,42.1444129943848,-71.25439453125
02090,42.2148246765137,-71.2104263305664
02093,42.0617446899414,-71.3395690917969
02108,42.3576011657715,-71.0684356689453
02109,42.362964630127,-71.0533828735352
02110,42.3576354980469,-71.0514144897461
02111,42.3503494262695,-71.0628967285156
02113,42.3656578063965,-71.0559616088867
02114,42.3611106872559,-71.068229675293
02115,42.3427047729492,-71.0922164916992
02116,42.3492012023926,-71.0767974853516
02118,42.3401527404785,-71.0756301879883
02119,42.3224143981934,-71.0869216918945
02120,42.3328437805176,-71.0979766845703
02121,42.307502746582,-71.0830535888672
02122,42.2972793579102,-71.0583038330078
02124,42.2879829406738,-71.0728988647461
02125,42.3153038024902,-71.0619277954102
02126,42.2738876342773,-71.0938720703125
02127,42.3334541320801,-71.0437927246094
02128,42.3781356811523,-71.028678894043
02129,42.377815246582,-71.0627136230469
02130,42.3125953674316,-71.1114959716797
02131,42.2836151123047,-71.1295394897461
